withdrawal_id,case_id,transaction_id,account_id,amount,timestamp,atm_id,latitude,longitude,withdrawal_status,source_type
WDR-0000510,CASE-00521,TXN-0004426,ACC-01181,18381,2026-01-22T17:46:00.000Z,ATM-092,12.893851,77.620724,SUCCESS,SYNTHETIC
WDR-0000511,CASE-00521,TXN-0004426,ACC-01181,20795,2026-01-22T17:57:00.000Z,ATM-093,17.45267,78.42255,SUCCESS,SYNTHETIC
WDR-0000512,CASE-00521,TXN-0004426,ACC-01181,15089,2026-01-22T18:37:00.000Z,ATM-028,11.110925,76.865153,SUCCESS,SYNTHETIC
WDR-0000513,CASE-00523,TXN-0004445,ACC-01207,44888,2026-01-22T20:37:00.000Z,ATM-114,16.42681,80.548489,SUCCESS,SYNTHETIC
WDR-0000514,CASE-00523,TXN-0004445,ACC-01207,48309,2026-01-22T21:27:00.000Z,ATM-062,13.001358,77.677303,SUCCESS,SYNTHETIC
WDR-0000515,CASE-00527,TXN-0004480,ACC-01261,7440,2026-01-23T04:56:00.000Z,ATM-038,12.88813,77.70364,SUCCESS,SYNTHETIC
WDR-0000516,CASE-00527,TXN-0004480,ACC-01261,10411,2026-01-23T05:46:00.000Z,ATM-094,10.992522,76.965846,SUCCESS,SYNTHETIC
WDR-0000517,CASE-00531,TXN-0004512,ACC-01311,11858,2026-01-23T03:49:00.000Z,ATM-082,10.944047,76.998697,SUCCESS,SYNTHETIC
WDR-0000518,CASE-00531,TXN-0004512,ACC-01311,11629,2026-01-23T04:00:00.000Z,ATM-105,17.424818,78.453535,SUCCESS,SYNTHETIC
WDR-0000519,CASE-00533,TXN-0004529,ACC-01337,21535,2026-01-23T06:33:00.000Z,ATM-104,12.959919,77.677844,SUCCESS,SYNTHETIC
WDR-0000520,CASE-00533,TXN-0004529,ACC-01337,18617,2026-01-23T07:49:00.000Z,ATM-105,17.424818,78.453535,SUCCESS,SYNTHETIC
WDR-0000521,CASE-00533,TXN-0004529,ACC-01337,24409,2026-01-23T08:06:00.000Z,ATM-012,16.526511,80.544938,SUCCESS,SYNTHETIC
WDR-0000522,CASE-00534,TXN-0004538,ACC-01350,33689,2026-01-25T12:00:00.000Z,ATM-115,13.036717,80.257717,SUCCESS,SYNTHETIC
WDR-0000523,CASE-00534,TXN-0004538,ACC-01350,42742,2026-01-25T12:25:00.000Z,ATM-116,12.986728,77.642202,SUCCESS,SYNTHETIC
WDR-0000524,CASE-00534,TXN-0004538,ACC-01350,37036,2026-01-25T12:52:00.000Z,ATM-114,16.42681,80.548489,SUCCESS,SYNTHETIC
WDR-0000525,CASE-00539,TXN-0004580,ACC-01079,44554,2026-01-25T01:00:00.000Z,ATM-050,12.882201,77.589186,SUCCESS,SYNTHETIC
WDR-0000526,CASE-00539,TXN-0004580,ACC-01079,43592,2026-01-25T02:19:00.000Z,ATM-051,17.455829,78.405295,SUCCESS,SYNTHETIC
WDR-0000527,CASE-00539,TXN-0004580,ACC-01079,49030,2026-01-25T02:33:00.000Z,ATM-057,17.413359,78.571813,SUCCESS,SYNTHETIC
WDR-0000528,CASE-00540,TXN-0004586,ACC-01081,25558,2026-01-23T12:11:00.000Z,ATM-061,12.974796,80.322933,SUCCESS,SYNTHETIC
WDR-0000529,CASE-00540,TXN-0004586,ACC-01081,32096,2026-01-23T13:03:00.000Z,ATM-070,11.032717,77.063284,SUCCESS,SYNTHETIC
WDR-0000530,CASE-00547,TXN-0004639,ACC-00121,39091,2026-01-24T02:51:00.000Z,ATM-018,16.466482,80.636977,SUCCESS,SYNTHETIC
WDR-0000531,CASE-00547,TXN-0004639,ACC-00121,42075,2026-01-24T03:10:00.000Z,ATM-115,13.036717,80.257717,SUCCESS,SYNTHETIC
WDR-0000532,CASE-00552,TXN-0004685,ACC-00185,25651,2026-01-24T04:24:00.000Z,ATM-073,13.059524,80.25627,SUCCESS,SYNTHETIC
WDR-0000533,CASE-00552,TXN-0004685,ACC-00185,25608,2026-01-24T05:42:00.000Z,ATM-042,16.467251,80.698471,SUCCESS,SYNTHETIC
WDR-0000534,CASE-00553,TXN-0004692,ACC-00197,16767,2026-01-24T04:20:00.000Z,ATM-084,16.465235,80.547331,SUCCESS,SYNTHETIC
WDR-0000535,CASE-00553,TXN-0004692,ACC-00197,19330,2026-01-24T04:46:00.000Z,ATM-032,12.940898,77.590579,SUCCESS,SYNTHETIC
WDR-0000536,CASE-00554,TXN-0004703,ACC-00210,24150,2026-01-25T23:00:00.000Z,ATM-095,18.626988,73.85494,FAILED,SYNTHETIC
WDR-0000537,CASE-00554,TXN-0004703,ACC-00210,32121,2026-01-26T00:22:00.000Z,ATM-084,16.465235,80.547331,SUCCESS,SYNTHETIC
WDR-0000538,CASE-00555,TXN-0004714,ACC-00223,23696,2026-01-24T05:43:00.000Z,ATM-106,11.113057,76.983507,SUCCESS,SYNTHETIC
WDR-0000539,CASE-00555,TXN-0004714,ACC-00223,25326,2026-01-24T06:15:00.000Z,ATM-111,17.485307,78.570182,SUCCESS,SYNTHETIC
WDR-0000540,CASE-00557,TXN-0004730,ACC-00251,37061,2026-01-24T10:17:00.000Z,ATM-008,12.904996,77.59476,SUCCESS,SYNTHETIC
WDR-0000541,CASE-00557,TXN-0004730,ACC-00251,26036,2026-01-24T10:53:00.000Z,ATM-087,17.431651,78.577478,SUCCESS,SYNTHETIC
WDR-0000542,CASE-00559,TXN-0004743,ACC-01119,36132,2026-01-25T09:00:00.000Z,ATM-030,16.603505,80.568206,SUCCESS,SYNTHETIC
WDR-0000543,CASE-00559,TXN-0004743,ACC-01119,27893,2026-01-25T10:01:00.000Z,ATM-093,17.45267,78.42255,SUCCESS,SYNTHETIC
WDR-0000544,CASE-00561,TXN-0004758,ACC-00301,27246,2026-01-24T09:52:00.000Z,ATM-052,11.120804,76.885047,SUCCESS,SYNTHETIC
WDR-0000545,CASE-00561,TXN-0004758,ACC-00301,28220,2026-01-24T10:14:00.000Z,ATM-104,12.959919,77.677844,SUCCESS,SYNTHETIC
WDR-0000546,CASE-00564,TXN-0004783,ACC-01129,39124,2026-01-26T03:00:00.000Z,ATM-085,13.099758,80.206391,FAILED,SYNTHETIC
WDR-0000547,CASE-00564,TXN-0004783,ACC-01129,44688,2026-01-26T03:47:00.000Z,ATM-060,16.586214,80.619336,SUCCESS,SYNTHETIC
WDR-0000548,CASE-00565,TXN-0004792,ACC-00353,10640,2026-01-24T15:29:00.000Z,ATM-096,16.585286,80.723502,SUCCESS,SYNTHETIC
WDR-0000549,CASE-00565,TXN-0004792,ACC-00353,7977,2026-01-24T15:54:00.000Z,ATM-097,13.136297,80.17248,SUCCESS,SYNTHETIC
WDR-0000550,CASE-00565,TXN-0004792,ACC-00353,8283,2026-01-24T16:18:00.000Z,ATM-009,17.426055,78.511037,SUCCESS,SYNTHETIC
WDR-0000551,CASE-00568,TXN-0004813,ACC-00392,53203,2026-01-24T18:38:00.000Z,ATM-009,17.426055,78.511037,SUCCESS,SYNTHETIC
WDR-0000552,CASE-00568,TXN-0004813,ACC-00392,54280,2026-01-24T19:40:00.000Z,ATM-017,18.517703,73.924685,SUCCESS,SYNTHETIC
WDR-0000553,CASE-00569,TXN-0004822,ACC-00405,18463,2026-01-26T00:00:00.000Z,ATM-020,12.984052,77.61588,SUCCESS,SYNTHETIC
WDR-0000554,CASE-00569,TXN-0004822,ACC-00405,21776,2026-01-26T01:09:00.000Z,ATM-029,18.618022,73.84155,SUCCESS,SYNTHETIC
WDR-0000555,CASE-00572,TXN-0004849,ACC-00445,7871,2026-01-24T21:24:00.000Z,ATM-053,18.566475,73.900632,FAILED,SYNTHETIC
WDR-0000556,CASE-00572,TXN-0004849,ACC-00445,6751,2026-01-24T21:41:00.000Z,ATM-054,16.4453,80.62883,SUCCESS,SYNTHETIC
WDR-0000557,CASE-00572,TXN-0004849,ACC-00445,9222,2026-01-24T22:27:00.000Z,ATM-003,17.313459,78.49255,SUCCESS,SYNTHETIC
WDR-0000558,CASE-00574,TXN-0004863,ACC-00470,43010,2026-01-27T08:00:00.000Z,ATM-075,17.362673,78.450647,SUCCESS,SYNTHETIC
WDR-0000559,CASE-00574,TXN-0004863,ACC-00470,39886,2026-01-27T08:37:00.000Z,ATM-076,11.103841,76.91781,SUCCESS,SYNTHETIC
WDR-0000560,CASE-00574,TXN-0004863,ACC-00470,39426,2026-01-27T09:18:00.000Z,ATM-040,11.002278,76.97306,SUCCESS,SYNTHETIC
WDR-0000561,CASE-00579,TXN-0004898,ACC-00535,27529,2026-01-27T02:00:00.000Z,ATM-010,10.907645,76.949372,SUCCESS,SYNTHETIC
WDR-0000562,CASE-00579,TXN-0004898,ACC-00535,22029,2026-01-27T03:17:00.000Z,ATM-020,12.984052,77.61588,SUCCESS,SYNTHETIC
WDR-0000563,CASE-00580,TXN-0004907,ACC-01161,60540,2026-01-25T04:15:00.000Z,ATM-021,17.328938,78.518753,SUCCESS,SYNTHETIC
WDR-0000564,CASE-00580,TXN-0004907,ACC-01161,60238,2026-01-25T04:27:00.000Z,ATM-022,10.952892,76.912599,SUCCESS,SYNTHETIC
WDR-0000565,CASE-00580,TXN-0004907,ACC-01161,63602,2026-01-25T05:32:00.000Z,ATM-073,13.059524,80.25627,SUCCESS,SYNTHETIC
WDR-0000566,CASE-00581,TXN-0004918,ACC-00561,20157,2026-01-25T05:30:00.000Z,ATM-032,12.940898,77.590579,SUCCESS,SYNTHETIC
WDR-0000567,CASE-00581,TXN-0004918,ACC-00561,15157,2026-01-25T06:19:00.000Z,ATM-033,17.409623,78.574603,SUCCESS,SYNTHETIC
WDR-0000568,CASE-00581,TXN-0004918,ACC-00561,19599,2026-01-25T07:17:00.000Z,ATM-029,18.618022,73.84155,SUCCESS,SYNTHETIC
WDR-0000569,CASE-00582,TXN-0004927,ACC-00576,23511,2026-01-25T11:57:00.000Z,ATM-043,13.037646,80.259648,SUCCESS,SYNTHETIC
WDR-0000570,CASE-00582,TXN-0004927,ACC-00576,16201,2026-01-25T13:08:00.000Z,ATM-023,18.572897,73.935616,SUCCESS,SYNTHETIC
WDR-0000571,CASE-00583,TXN-0004938,ACC-00587,10759,2026-01-25T08:12:00.000Z,ATM-054,16.4453,80.62883,SUCCESS,SYNTHETIC
WDR-0000572,CASE-00583,TXN-0004938,ACC-00587,15400,2026-01-25T08:23:00.000Z,ATM-002,13.049142,77.631941,SUCCESS,SYNTHETIC
WDR-0000573,CASE-00585,TXN-0004957,ACC-00613,40156,2026-01-25T10:56:00.000Z,ATM-076,11.103841,76.91781,SUCCESS,SYNTHETIC
WDR-0000574,CASE-00585,TXN-0004957,ACC-00613,34913,2026-01-25T11:09:00.000Z,ATM-077,18.519358,73.881091,SUCCESS,SYNTHETIC
WDR-0000575,CASE-00585,TXN-0004957,ACC-00613,38254,2026-01-25T11:43:00.000Z,ATM-054,16.4453,80.62883,SUCCESS,SYNTHETIC
WDR-0000576,CASE-00586,TXN-0004968,ACC-00626,6798,2026-01-25T10:24:00.000Z,ATM-087,17.431651,78.577478,SUCCESS,SYNTHETIC
WDR-0000577,CASE-00586,TXN-0004968,ACC-00626,6369,2026-01-25T11:41:00.000Z,ATM-113,18.442334,73.806782,SUCCESS,SYNTHETIC
WDR-0000578,CASE-00587,TXN-0004978,ACC-00640,11630,2026-01-25T12:53:00.000Z,ATM-098,12.876855,77.521846,FAILED,SYNTHETIC
WDR-0000579,CASE-00587,TXN-0004978,ACC-00640,14845,2026-01-25T13:35:00.000Z,ATM-074,12.953638,77.63555,SUCCESS,SYNTHETIC
WDR-0000580,CASE-00588,TXN-0004988,ACC-00652,18191,2026-01-25T13:07:00.000Z,ATM-109,12.977093,80.179511,SUCCESS,SYNTHETIC
WDR-0000581,CASE-00588,TXN-0004988,ACC-00652,14982,2026-01-25T13:56:00.000Z,ATM-037,13.08717,80.341516,SUCCESS,SYNTHETIC
WDR-0000582,CASE-00589,TXN-0004996,ACC-00665,20469,2026-01-28T00:00:00.000Z,ATM-120,16.499386,80.638993,FAILED,SYNTHETIC
WDR-0000583,CASE-00589,TXN-0004996,ACC-00665,18208,2026-01-28T00:46:00.000Z,ATM-081,17.422245,78.425296,FAILED,SYNTHETIC
WDR-0000584,CASE-00590,TXN-0005007,ACC-00678,10294,2026-01-25T14:56:00.000Z,ATM-011,18.594614,73.757966,SUCCESS,SYNTHETIC
WDR-0000585,CASE-00590,TXN-0005007,ACC-00678,10294,2026-01-25T16:26:00.000Z,ATM-003,17.313459,78.49255,SUCCESS,SYNTHETIC
WDR-0000586,CASE-00591,TXN-0005018,ACC-00691,35557,2026-01-25T15:53:00.000Z,ATM-022,10.952892,76.912599,SUCCESS,SYNTHETIC
WDR-0000587,CASE-00591,TXN-0005018,ACC-00691,31472,2026-01-25T17:15:00.000Z,ATM-090,16.511849,80.722883,SUCCESS,SYNTHETIC
WDR-0000588,CASE-00594,TXN-0005039,ACC-00730,10854,2026-01-27T13:00:00.000Z,ATM-055,13.008656,80.304727,FAILED,SYNTHETIC
WDR-0000589,CASE-00594,TXN-0005039,ACC-00730,8381,2026-01-27T14:22:00.000Z,ATM-025,13.035226,80.225158,FAILED,SYNTHETIC
WDR-0000590,CASE-00597,TXN-0005067,ACC-00770,18705,2026-01-25T23:19:00.000Z,ATM-088,11.085374,76.94246,SUCCESS,SYNTHETIC
WDR-0000591,CASE-00597,TXN-0005067,ACC-00770,20401,2026-01-25T23:43:00.000Z,ATM-089,18.444311,73.937579,SUCCESS,SYNTHETIC
WDR-0000592,CASE-00597,TXN-0005067,ACC-00770,17879,2026-01-26T00:08:00.000Z,ATM-066,16.551421,80.693841,SUCCESS,SYNTHETIC
WDR-0000593,CASE-00598,TXN-0005074,ACC-00782,17554,2026-01-25T23:38:00.000Z,ATM-099,17.386439,78.525565,SUCCESS,SYNTHETIC
WDR-0000594,CASE-00598,TXN-0005074,ACC-00782,15496,2026-01-26T00:28:00.000Z,ATM-100,11.074176,77.06392,SUCCESS,SYNTHETIC
WDR-0000595,CASE-00598,TXN-0005074,ACC-00782,20759,2026-01-26T01:21:00.000Z,ATM-107,18.482853,73.932527,SUCCESS,SYNTHETIC
WDR-0000596,CASE-00599,TXN-0005081,ACC-00795,9344,2026-01-28T05:00:00.000Z,ATM-110,13.004084,77.6444,SUCCESS,SYNTHETIC
WDR-0000597,CASE-00599,TXN-0005081,ACC-00795,8726,2026-01-28T05:58:00.000Z,ATM-111,17.485307,78.570182,SUCCESS,SYNTHETIC
WDR-0000598,CASE-00599,TXN-0005081,ACC-00795,6562,2026-01-28T06:39:00.000Z,ATM-015,17.391674,78.382667,FAILED,SYNTHETIC
