transaction_id,case_id,source_account,destination_account,amount,timestamp,transaction_type,fraud_label,location,risk,source_type
TXN-0004142,CASE-00487,ACC-01282,ACC-00859,10928,2026-01-20T13:54:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0004143,CASE-00487,ACC-01283,ACC-00860,21663,2026-01-21T01:51:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0004144,CASE-00487,ACC-01284,ACC-00861,16582,2026-01-20T19:48:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0004145,CASE-00487,ACC-01285,ACC-00862,6478,2026-01-20T16:45:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0004146,CASE-00487,ACC-00975,ACC-00739,14745,2026-01-21T09:30:00.000Z,TRANSFER,1,Chennai,MEDIUM,SYNTHETIC
TXN-0004147,CASE-00487,ACC-00739,ACC-00740,12511,2026-01-21T11:20:00.000Z,NEFT,1,Chennai,MEDIUM,SYNTHETIC
TXN-0004148,CASE-00487,ACC-00740,ACC-00741,10889,2026-01-21T12:01:00.000Z,UPI,1,Chennai,MEDIUM,SYNTHETIC
TXN-0004149,CASE-00488,ACC-01297,ACC-00876,13042,2026-01-20T20:00:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0004150,CASE-00488,ACC-01298,ACC-00877,19834,2026-01-20T17:57:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0004151,CASE-00488,ACC-01299,ACC-00878,4766,2026-01-20T11:54:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0004152,CASE-00488,ACC-01300,ACC-00879,4565,2026-01-21T02:51:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0004153,CASE-00488,ACC-01301,ACC-00880,16553,2026-01-20T13:48:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004154,CASE-00488,ACC-01302,ACC-00881,20600,2026-01-20T20:45:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0004155,CASE-00488,ACC-01303,ACC-00882,11707,2026-01-20T16:42:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004156,CASE-00488,ACC-01304,ACC-00883,12662,2026-01-21T06:39:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0004157,CASE-00488,ACC-00977,ACC-00752,98403,2026-01-21T09:34:00.000Z,TRANSFER,1,Bengaluru,HIGH,SYNTHETIC
TXN-0004158,CASE-00489,ACC-01314,ACC-00895,3877,2026-01-20T22:00:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0004159,CASE-00489,ACC-01315,ACC-00896,19101,2026-01-20T13:57:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0004160,CASE-00489,ACC-01316,ACC-00897,4633,2026-01-21T05:54:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0004161,CASE-00489,ACC-01317,ACC-00898,10614,2026-01-20T16:51:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0004162,CASE-00489,ACC-01318,ACC-00899,16886,2026-01-20T15:48:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0004163,CASE-00489,ACC-01319,ACC-00900,18671,2026-01-21T02:45:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0004164,CASE-00489,ACC-01320,ACC-00901,16821,2026-01-20T20:42:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0004165,CASE-00490,ACC-01331,ACC-00914,21152,2026-01-21T06:00:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004166,CASE-00490,ACC-01332,ACC-00915,4418,2026-01-21T05:57:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004167,CASE-00490,ACC-01333,ACC-00916,7535,2026-01-20T13:54:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004168,CASE-00490,ACC-01334,ACC-00917,12001,2026-01-20T19:51:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004169,CASE-00490,ACC-01335,ACC-00918,3715,2026-01-20T14:48:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004170,CASE-00490,ACC-01336,ACC-00919,11702,2026-01-21T01:45:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004171,CASE-00490,ACC-01337,ACC-00920,8421,2026-01-20T21:42:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004172,CASE-00490,ACC-01338,ACC-00921,16701,2026-01-20T15:39:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004173,CASE-00490,ACC-01339,ACC-00922,2140,2026-01-20T17:36:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0004174,CASE-00491,ACC-01348,ACC-00933,1457,2026-01-21T05:00:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0004175,CASE-00491,ACC-01349,ACC-00934,1728,2026-01-21T09:57:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0004176,CASE-00491,ACC-01350,ACC-00935,9848,2026-01-21T04:54:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0004177,CASE-00491,ACC-01351,ACC-00936,1808,2026-01-21T07:51:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0004178,CASE-00491,ACC-01352,ACC-00937,9378,2026-01-20T16:48:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0004179,CASE-00491,ACC-01353,ACC-00938,14576,2026-01-20T20:45:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0004180,CASE-00491,ACC-01354,ACC-00939,4219,2026-01-21T09:42:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0004181,CASE-00491,ACC-01355,ACC-00940,15869,2026-01-21T07:39:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0004182,CASE-00491,ACC-01356,ACC-00941,13063,2026-01-20T20:36:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0004183,CASE-00491,ACC-01357,ACC-00942,20935,2026-01-20T21:33:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0004184,CASE-00492,ACC-01365,ACC-00952,1433,2026-01-20T22:00:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0004185,CASE-00492,ACC-01366,ACC-00953,10760,2026-01-20T16:57:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0004186,CASE-00492,ACC-01367,ACC-00954,9580,2026-01-21T04:54:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0004187,CASE-00492,ACC-01368,ACC-00955,8326,2026-01-21T06:51:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0004188,CASE-00492,ACC-01369,ACC-00956,17259,2026-01-20T19:48:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0004189,CASE-00492,ACC-01370,ACC-00957,19896,2026-01-21T05:45:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0004190,CASE-00492,ACC-01371,ACC-00958,19846,2026-01-21T03:42:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0004191,CASE-00492,ACC-01372,ACC-00959,14463,2026-01-20T16:39:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0004192,CASE-00493,ACC-01382,ACC-00971,18438,2026-01-21T01:00:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0004193,CASE-00493,ACC-01383,ACC-00972,4283,2026-01-21T00:57:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0004194,CASE-00493,ACC-01384,ACC-00973,7121,2026-01-20T23:54:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0004195,CASE-00493,ACC-01385,ACC-00974,13912,2026-01-21T00:51:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0004196,CASE-00493,ACC-01386,ACC-00975,6178,2026-01-20T21:48:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0004197,CASE-00493,ACC-01387,ACC-00976,8807,2026-01-21T11:45:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0004198,CASE-00493,ACC-01388,ACC-00977,9058,2026-01-21T01:42:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0004199,CASE-00493,ACC-01389,ACC-00978,18025,2026-01-20T19:39:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0004200,CASE-00493,ACC-01390,ACC-00979,17509,2026-01-20T16:36:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0004201,CASE-00493,ACC-00987,ACC-00817,37061,2026-01-21T15:00:00.000Z,IMPS,1,Chennai,MEDIUM,SYNTHETIC
TXN-0004202,CASE-00494,ACC-01399,ACC-00990,4920,2026-01-21T00:00:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004203,CASE-00494,ACC-01400,ACC-00991,15122,2026-01-21T05:57:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004204,CASE-00494,ACC-00001,ACC-00992,11839,2026-01-21T02:54:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0004205,CASE-00494,ACC-00002,ACC-00993,6768,2026-01-20T18:51:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004206,CASE-00494,ACC-00003,ACC-00994,3283,2026-01-21T11:48:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0004207,CASE-00494,ACC-00004,ACC-00995,15836,2026-01-21T03:45:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0004208,CASE-00494,ACC-00989,ACC-00830,81527,2026-01-22T13:00:00.000Z,NEFT,1,Bengaluru,HIGH,SYNTHETIC
TXN-0004209,CASE-00495,ACC-00016,ACC-01009,16304,2026-01-21T12:00:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0004210,CASE-00495,ACC-00017,ACC-01010,13710,2026-01-21T01:57:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0004211,CASE-00495,ACC-00018,ACC-01011,14782,2026-01-21T02:54:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0004212,CASE-00495,ACC-00019,ACC-01012,13628,2026-01-21T11:51:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0004213,CASE-00495,ACC-00020,ACC-01013,1152,2026-01-21T02:48:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0004214,CASE-00495,ACC-00021,ACC-01014,20545,2026-01-21T00:45:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0004215,CASE-00496,ACC-00033,ACC-01028,20980,2026-01-21T15:00:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0004216,CASE-00496,ACC-00034,ACC-01029,9407,2026-01-21T05:57:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004217,CASE-00496,ACC-00035,ACC-01030,9450,2026-01-20T21:54:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0004218,CASE-00496,ACC-00036,ACC-01031,6965,2026-01-20T19:51:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004219,CASE-00496,ACC-00037,ACC-01032,7694,2026-01-21T03:48:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0004220,CASE-00496,ACC-00038,ACC-01033,1300,2026-01-21T06:45:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0004221,CASE-00496,ACC-00039,ACC-01034,2117,2026-01-21T07:42:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004222,CASE-00496,ACC-00040,ACC-01035,13418,2026-01-21T14:39:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004223,CASE-00497,ACC-00050,ACC-01047,15041,2026-01-20T21:00:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0004224,CASE-00497,ACC-00051,ACC-01048,17318,2026-01-20T20:57:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0004225,CASE-00497,ACC-00052,ACC-01049,11959,2026-01-21T11:54:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0004226,CASE-00497,ACC-00053,ACC-01050,11643,2026-01-21T10:51:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0004227,CASE-00497,ACC-00054,ACC-01051,12234,2026-01-21T09:48:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0004228,CASE-00497,ACC-00055,ACC-01052,2075,2026-01-21T10:45:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0004229,CASE-00497,ACC-00056,ACC-01053,8123,2026-01-21T03:42:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0004230,CASE-00497,ACC-00057,ACC-01054,14230,2026-01-21T12:39:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0004231,CASE-00497,ACC-00058,ACC-01055,2352,2026-01-21T15:36:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0004232,CASE-00497,ACC-00995,ACC-00869,89471,2026-01-21T19:21:00.000Z,TRANSFER,1,Pune,HIGH,SYNTHETIC
TXN-0004233,CASE-00497,ACC-00869,ACC-00870,75838,2026-01-21T20:48:00.000Z,TRANSFER,1,Pune,HIGH,SYNTHETIC
TXN-0004234,CASE-00497,ACC-00870,ACC-00871,68344,2026-01-21T22:12:00.000Z,IMPS,1,Pune,MEDIUM,SYNTHETIC
TXN-0004235,CASE-00498,ACC-00067,ACC-01066,7601,2026-01-21T04:00:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0004236,CASE-00498,ACC-00068,ACC-01067,11500,2026-01-21T09:57:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0004237,CASE-00498,ACC-00069,ACC-01068,20245,2026-01-21T10:54:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0004238,CASE-00498,ACC-00070,ACC-01069,7170,2026-01-21T12:51:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0004239,CASE-00498,ACC-00071,ACC-01070,19329,2026-01-20T23:48:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0004240,CASE-00498,ACC-00072,ACC-01071,15265,2026-01-21T02:45:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0004241,CASE-00498,ACC-00073,ACC-01072,12345,2026-01-21T00:42:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0004242,CASE-00498,ACC-00074,ACC-01073,15899,2026-01-21T10:39:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0004243,CASE-00498,ACC-00075,ACC-01074,16904,2026-01-20T22:36:00.000Z,NEFT,0,Vijayawada,LOW,SYNTHETIC
TXN-0004244,CASE-00498,ACC-00076,ACC-01075,21899,2026-01-21T15:33:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0004245,CASE-00498,ACC-00997,ACC-00882,28187,2026-01-21T20:52:00.000Z,NEFT,1,Vijayawada,MEDIUM,SYNTHETIC
TXN-0004246,CASE-00499,ACC-00084,ACC-01085,5564,2026-01-21T09:00:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0004247,CASE-00499,ACC-00085,ACC-01086,20554,2026-01-21T14:57:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0004248,CASE-00499,ACC-00086,ACC-01087,20502,2026-01-21T03:54:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0004249,CASE-00499,ACC-00087,ACC-01088,19396,2026-01-21T15:51:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0004250,CASE-00499,ACC-00088,ACC-01089,4110,2026-01-21T09:48:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0004251,CASE-00499,ACC-00089,ACC-01090,15754,2026-01-21T11:45:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0004252,CASE-00500,ACC-00101,ACC-01104,7312,2026-01-21T19:00:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0004253,CASE-00500,ACC-00102,ACC-01105,4582,2026-01-21T11:57:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0004254,CASE-00500,ACC-00103,ACC-01106,13087,2026-01-20T23:54:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004255,CASE-00500,ACC-00104,ACC-01107,7534,2026-01-21T14:51:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0004256,CASE-00500,ACC-00105,ACC-01108,14861,2026-01-21T10:48:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0004257,CASE-00500,ACC-00106,ACC-01109,3741,2026-01-21T13:45:00.000Z,NEFT,0,Bengaluru,LOW,SYNTHETIC
TXN-0004258,CASE-00500,ACC-00107,ACC-01110,13873,2026-01-21T17:42:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0004259,CASE-00500,ACC-00108,ACC-01111,1570,2026-01-21T18:39:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0004260,CASE-00501,ACC-00118,ACC-01123,1173,2026-01-21T13:00:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0004261,CASE-00501,ACC-00119,ACC-01124,20192,2026-01-21T16:57:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0004262,CASE-00501,ACC-00120,ACC-01125,2359,2026-01-21T07:54:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0004263,CASE-00501,ACC-00121,ACC-01126,20424,2026-01-21T17:51:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0004264,CASE-00501,ACC-00122,ACC-01127,13129,2026-01-21T09:48:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0004265,CASE-00501,ACC-00123,ACC-01128,1540,2026-01-21T02:45:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0004266,CASE-00501,ACC-01003,ACC-00921,59925,2026-01-21T21:06:00.000Z,TRANSFER,1,Hyderabad,MEDIUM,SYNTHETIC
TXN-0004267,CASE-00502,ACC-00135,ACC-01142,4520,2026-01-21T12:00:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004268,CASE-00502,ACC-00136,ACC-01143,15945,2026-01-21T11:57:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004269,CASE-00502,ACC-00137,ACC-01144,4474,2026-01-21T06:54:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0004270,CASE-00502,ACC-00138,ACC-01145,8426,2026-01-21T06:51:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004271,CASE-00502,ACC-00139,ACC-01146,21709,2026-01-21T14:48:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004272,CASE-00502,ACC-00140,ACC-01147,8445,2026-01-21T09:45:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004273,CASE-00502,ACC-00141,ACC-01148,3256,2026-01-21T02:42:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0004274,CASE-00502,ACC-00142,ACC-01149,15433,2026-01-21T03:39:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004275,CASE-00502,ACC-00143,ACC-01150,17037,2026-01-21T13:36:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0004276,CASE-00502,ACC-00144,ACC-01151,8643,2026-01-21T05:33:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0004277,CASE-00503,ACC-00152,ACC-01161,16787,2026-01-21T04:00:00.000Z,UPI,0,Pune,LOW,SYNTHETIC
TXN-0004278,CASE-00503,ACC-00153,ACC-01162,10144,2026-01-21T04:57:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0004279,CASE-00503,ACC-00154,ACC-01163,20698,2026-01-21T12:54:00.000Z,TRANSFER,0,Pune,LOW,SYNTHETIC
TXN-0004280,CASE-00503,ACC-00155,ACC-01164,6713,2026-01-21T15:51:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0004281,CASE-00503,ACC-00156,ACC-01165,13606,2026-01-21T12:48:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0004282,CASE-00503,ACC-00157,ACC-01166,21659,2026-01-21T17:45:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0004283,CASE-00503,ACC-00158,ACC-01167,7118,2026-01-21T08:42:00.000Z,NEFT,0,Pune,LOW,SYNTHETIC
TXN-0004284,CASE-00503,ACC-00159,ACC-01168,5765,2026-01-21T03:39:00.000Z,IMPS,0,Pune,LOW,SYNTHETIC
TXN-0004285,CASE-00503,ACC-01007,ACC-00947,21596,2026-01-22T01:40:00.000Z,NEFT,1,Pune,MEDIUM,SYNTHETIC
TXN-0004286,CASE-00504,ACC-00169,ACC-01180,4766,2026-01-21T21:00:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0004287,CASE-00504,ACC-00170,ACC-01181,12237,2026-01-21T21:57:00.000Z,IMPS,0,Vijayawada,LOW,SYNTHETIC
TXN-0004288,CASE-00504,ACC-00171,ACC-01182,21074,2026-01-21T21:54:00.000Z,TRANSFER,0,Vijayawada,LOW,SYNTHETIC
TXN-0004289,CASE-00504,ACC-00172,ACC-01183,687,2026-01-21T03:51:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0004290,CASE-00504,ACC-00173,ACC-01184,21336,2026-01-21T17:48:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0004291,CASE-00504,ACC-00174,ACC-01185,9471,2026-01-21T12:45:00.000Z,UPI,0,Vijayawada,LOW,SYNTHETIC
TXN-0004292,CASE-00504,ACC-01009,ACC-00960,14563,2026-01-22T20:00:00.000Z,UPI,1,Vijayawada,MEDIUM,SYNTHETIC
TXN-0004293,CASE-00505,ACC-00186,ACC-01199,5804,2026-01-21T20:00:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0004294,CASE-00505,ACC-00187,ACC-01200,18671,2026-01-21T12:57:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0004295,CASE-00505,ACC-00188,ACC-01201,15856,2026-01-21T10:54:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0004296,CASE-00505,ACC-00189,ACC-01202,2875,2026-01-21T22:51:00.000Z,UPI,0,Chennai,LOW,SYNTHETIC
TXN-0004297,CASE-00505,ACC-00190,ACC-01203,11200,2026-01-21T18:48:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0004298,CASE-00505,ACC-00191,ACC-01204,11701,2026-01-21T06:45:00.000Z,TRANSFER,0,Chennai,LOW,SYNTHETIC
TXN-0004299,CASE-00505,ACC-00192,ACC-01205,18240,2026-01-21T17:42:00.000Z,IMPS,0,Chennai,LOW,SYNTHETIC
TXN-0004300,CASE-00505,ACC-00193,ACC-01206,18514,2026-01-21T04:39:00.000Z,NEFT,0,Chennai,LOW,SYNTHETIC
TXN-0004301,CASE-00506,ACC-00203,ACC-01218,19609,2026-01-21T06:00:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004302,CASE-00506,ACC-00204,ACC-01219,15197,2026-01-21T19:57:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004303,CASE-00506,ACC-00205,ACC-01220,17445,2026-01-21T11:54:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004304,CASE-00506,ACC-00206,ACC-01221,14661,2026-01-21T08:51:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0004305,CASE-00506,ACC-00207,ACC-01222,17536,2026-01-21T07:48:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0004306,CASE-00506,ACC-00208,ACC-01223,9406,2026-01-21T18:45:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0004307,CASE-00506,ACC-00209,ACC-01224,10611,2026-01-21T06:42:00.000Z,IMPS,0,Bengaluru,LOW,SYNTHETIC
TXN-0004308,CASE-00506,ACC-00210,ACC-01225,4857,2026-01-21T11:39:00.000Z,TRANSFER,0,Bengaluru,LOW,SYNTHETIC
TXN-0004309,CASE-00506,ACC-00211,ACC-01226,912,2026-01-21T09:36:00.000Z,UPI,0,Bengaluru,LOW,SYNTHETIC
TXN-0004310,CASE-00507,ACC-00220,ACC-01237,20276,2026-01-21T17:00:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0004311,CASE-00507,ACC-00221,ACC-01238,18859,2026-01-21T07:57:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0004312,CASE-00507,ACC-00222,ACC-01239,9416,2026-01-21T13:54:00.000Z,UPI,0,Hyderabad,LOW,SYNTHETIC
TXN-0004313,CASE-00507,ACC-00223,ACC-01240,2483,2026-01-21T12:51:00.000Z,IMPS,0,Hyderabad,LOW,SYNTHETIC
TXN-0004314,CASE-00507,ACC-00224,ACC-01241,20899,2026-01-21T21:48:00.000Z,NEFT,0,Hyderabad,LOW,SYNTHETIC
TXN-0004315,CASE-00507,ACC-00225,ACC-01242,5972,2026-01-21T07:45:00.000Z,TRANSFER,0,Hyderabad,LOW,SYNTHETIC
TXN-0004316,CASE-00507,ACC-01015,ACC-00999,93896,2026-01-22T05:57:00.000Z,IMPS,1,Hyderabad,HIGH,SYNTHETIC
TXN-0004317,CASE-00507,ACC-00999,ACC-01000,79086,2026-01-22T07:37:00.000Z,NEFT,1,Hyderabad,HIGH,SYNTHETIC
TXN-0004318,CASE-00507,ACC-01000,ACC-01001,68748,2026-01-22T08:04:00.000Z,TRANSFER,1,Hyderabad,MEDIUM,SYNTHETIC
TXN-0004319,CASE-00508,ACC-00237,ACC-01256,6742,2026-01-21T17:00:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0004320,CASE-00508,ACC-00238,ACC-01257,11443,2026-01-21T11:57:00.000Z,TRANSFER,0,Coimbatore,LOW,SYNTHETIC
TXN-0004321,CASE-00508,ACC-00239,ACC-01258,7720,2026-01-22T01:54:00.000Z,NEFT,0,Coimbatore,LOW,SYNTHETIC
TXN-0004322,CASE-00508,ACC-00240,ACC-01259,7198,2026-01-21T15:51:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0004323,CASE-00508,ACC-00241,ACC-01260,14339,2026-01-21T09:48:00.000Z,IMPS,0,Coimbatore,LOW,SYNTHETIC
TXN-0004324,CASE-00508,ACC-00242,ACC-01261,12654,2026-01-21T07:45:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
TXN-0004325,CASE-00508,ACC-00243,ACC-01262,20781,2026-01-21T13:42:00.000Z,UPI,0,Coimbatore,LOW,SYNTHETIC
